user_id,operator_name,content_id,show_duration
947132523,JSC ER-Telecom Holding,9399,900
702719884,OJSC Comcor,9399,None
550840097,Rostelecom,7312,435
943975553,Rostelecom,11047,2870
994397892,PJSC MegaFon,10209,1375
1008979545,ReInfoCom Ltd.,9990,232
936299532,Rostelecom,10552,731
1008979545,ReInfoCom Ltd.,9990,275
1005310935,JSC ER-Telecom Holding,7498,1300
873772358,GigaLink Ltd.,7312,40
1008378022,Rostelecom,11047,900
969523989,PJSC MegaFon,7498,1301
927876366,Rostelecom,9990,271
702719884,OJSC Comcor,9399,1244
1008710130,Intexcom Ltd.,11047,10
635592042,Igra-Service LLC,11047,1927
1009912254,Pride Limited company,9191,60
949289186,Rostelecom,7177,473
822695561,Rostelecom,7312,415
850866203,JSC ER-Telecom Holding,11047,2854
1008652568,Rostelecom,9399,None
1008651527,Igra-Service LLC,9399,40
673480123,JSC ER-Telecom Holding,11047,2542
715957048,Rostelecom,9219,624
917261637,Rostelecom,7498,1165
955840230,Krym Infostroy Ltd.,10592,300
969711863,"Yuzhniye Seti, LLC",10862,3900
1008556443,Rostelecom,9714,1298
976475486,Closed Joint Stock Company SibTransTelecom,11047,2854
877388007,Rostelecom,7498,1285
978255220,Rostelecom,10682,2930
797294167,Limited liability company Kursktelecom,11047,2965
759480652,Rostelecom,7498,1310
913132290,OOO Network of data-centers Selectel,9990,256
893638237,JSC ER-Telecom Holding,7312,315
587984741,Rostelecom,7498,1255
952306174,PJSC MegaFon,9793,1291
1009603954,JSC ER-Telecom Holding,7312,416
619857356,OJSC Comcor,11047,None
433404089,Cifra1,11047,None
926338189,Swift Trace ltd.,6997,1560
988168104,Rostelecom,7312,431
955639363,JSC ER-Telecom Holding,9990,50
1008732960,Rostelecom,11047,1130
1008486184,PJSC MegaFon,9399,None
1009107075,Closed Joint Stock Company SibTransTelecom,9478,3150
1005518247,Krasnoyarsk network Ltd.,7177,15
853603260,RTA Telecom Ltd.,11047,2854
969853289,JSC ER-Telecom Holding,11047,2598
803481291,OJSC Kostroma Municipal Telephone Network,7121,3794
774929608,Swift Trace ltd.,7121,3789
533381088,X-Trim Ltd.,7312,416
964073427,Rostelecom,10209,664
1001220407,JSC ER-Telecom Holding,7498,1308
1009616946,Rostelecom,11047,540
808150831,Closed Joint Stock Company SibTransTelecom,11047,5
883437199,JSC ER-Telecom Holding,10243,188
1001179959,Rostelecom,8190,1976
871786679,ITT Closed Stock Co.,7498,1430
608377892,Rostelecom,7312,411
955840230,Krym Infostroy Ltd.,10592,300
656381251,Freedom Ltd.,11047,2854
766307616,MTS PJSC,8769,2280
976240496,MTS PJSC,11047,2015
988545499,OJSC Comcor,11047,180
1004901984,Rostelecom,7498,342
985984912,Rostelecom,7498,1430
803803043,OJSC Kostroma Municipal Telephone Network,8190,738
761586772,Rostelecom,9191,2725
1007936564,Closed Joint Stock Company TransTeleCom,10080,2645
968832585,Rostelecom,9714,1046
916413061,Rostelecom,11047,2853
969853289,JSC ER-Telecom Holding,11047,None
988168104,Rostelecom,7312,414
451555402,Tov Neo-telecom,10586,None
1006983249,Rostelecom,11047,2881
654515634,OJSC Kostroma Municipal Telephone Network,11047,1564
576756245,Rostelecom,10209,1380
871113106,Rostelecom,7498,1238
1008651527,Igra-Service LLC,9399,0
451555402,Tov Neo-telecom,10586,None
871488599,MTS PJSC,7498,1420
809918925,Rostelecom,11047,2884
1008444036,OJSC Kostroma Municipal Telephone Network,10209,1376
1010073340,OJSC Comcor,9562,60
803924373,Rostelecom,9478,120
812928769,GigaLink Ltd.,9990,None
226557209,Information and Communication Technologies LLC,9990,271
812928769,GigaLink Ltd.,9990,None
434539289,You Online,10209,1567
881478292,JSC ER-Telecom Holding,11047,2876
897133218,Rostelecom,10682,3171
977408222,OOO RTK,10080,2005
1001220407,JSC ER-Telecom Holding,7498,1296
1010125893,Beirel Telecom ISP,7312,None
1009123703,Rostelecom,7543,2962
657100274,Rostelecom,10209,1299
932052454,Rostelecom,10209,1380
1009880474,Rostelecom,8392,2671
981218696,PJSC MegaFon,10209,None
996383746,Teleos-1,9495,82
958327011,CJSC Global Telecom Co,9669,586
675102566,Rostelecom,10552,706
584505404,Irkutsk Business Net,9714,240
1001220407,JSC ER-Telecom Holding,7498,1279
730957418,Closed Joint Stock Company TransTeleCom,7177,60
895057800,OJSC Comcor,11047,2655
1001220407,JSC ER-Telecom Holding,7498,1285
1004844369,MTS PJSC,10597,60
980052372,Ares-Krym Ltd.,10209,6
541307500,Rostelecom,7312,423
181436490,OJSC Comcor,7498,1415
936076089,Rostelecom,10845,2795
812928769,GigaLink Ltd.,9990,None
942994225,Rostelecom,10710,2613
469247844,MTS PJSC,7498,420
919854158,OJSC Comcor,10856,2673
474310981,Ltd Maxima,10547,None
1006579843,Severo-Zapad Ltd.,9427,None
867221496,NetArt Group s.r.o.,9472,602
985984912,Rostelecom,7498,1440
871212715,JSC ER-Telecom Holding,9714,712
1008892200,Closed Joint Stock Company TransTeleCom,7312,414
1008876769,Flex Ltd,10586,20
927201525,Rostelecom,7177,180
704018636,OJSC Comcor,7498,540
1006932014,JSC ER-Telecom Holding,9478,2705
949258439,SET OOO,9478,2720
654288324,Igra-Service LLC,11047,2669
693674663,OOO NI,7498,1393
1006347914,Rostelecom,7498,604
935997749,Intexcom Ltd.,11047,2858
841961034,Rostelecom,7318,4600
586599168,OJSC Comcor,11047,3342
672501726,Rostelecom,7177,2660
1003031779,Rostelecom,11047,291
715686744,Closed Joint Stock Company TransTeleCom,11047,120
869217094,Rostelecom,9478,3480
914710428,Rostelecom,10209,1107
704018636,OJSC Comcor,7498,1425
1008979545,ReInfoCom Ltd.,9990,348
1008255542,MTS PJSC,7498,1464
1010133483,Sevtelecom,9472,12
1009708179,IRBIS Telecommunications Ltd.,7312,None
955840230,Krym Infostroy Ltd.,10592,300
807217229,JSC ER-Telecom Holding,9562,2360
946610228,Irkutsk Business Net,7498,1445
457857162,JSC ER-Telecom Holding,11047,1080
990731744,Rostelecom,7312,409
848705059,Rostelecom,7498,1370
871488599,MTS PJSC,7498,1417
969853289,JSC ER-Telecom Holding,11047,2676
1006983249,Rostelecom,11047,2882
1007829469,Svyaz Komplekt Ltd.,9399,2576
1007145011,Closed Joint Stock Company SibTransTelecom,9219,606
1008139907,Rostelecom,11047,9
717426803,OJSC Comcor,7177,250
908199579,Closed Joint Stock Company SibTransTelecom,10243,152
654515634,OJSC Kostroma Municipal Telephone Network,11047,None
1010092533,Mobile Trend Ltd,10209,180
573856731,Rostelecom,11047,2575
797294167,Limited liability company Kursktelecom,11047,2845
887402221,Krym Infostroy Ltd.,9945,1075
985984912,Rostelecom,7498,1420
986943507,Rostelecom,9990,320
1005598847,Rostelecom,7498,561
994169516,Krasnoyarsk network Ltd.,9990,120
1006346291,MTS PJSC,7312,409
861059629,Rostelecom,8589,2901
482814227,JSC ER-Telecom Holding,10209,1376
734146703,Teleos-1,10209,0
823476574,Rostelecom,9478,3476
433404089,Cifra1,11047,2875
1009721261,Rostelecom,8156,1355
994393562,Rostelecom,7498,1440
952450010,Intelcom Ltd.,11047,180
1008255542,MTS PJSC,7498,1455
822695561,Rostelecom,7312,418
742176607,Rostelecom,7498,158
968832585,Rostelecom,9714,1649
1008444036,OJSC Kostroma Municipal Telephone Network,10209,1020
614907138,Omskie kabelnye seti Ltd.,10277,25
866068953,Rostelecom,7312,411
991242742,You Online,10209,240
986721409,Telecom Center LLC,10665,660
450243823,Rostelecom,7498,1235
538947016,Rostelecom,7318,3780
947429570,Closed Joint Stock Company TransTeleCom,10080,2381
627416416,JSC ER-Telecom Holding,10541,60
475794255,Rostelecom,10929,1356
893638237,JSC ER-Telecom Holding,7312,447
1008979545,ReInfoCom Ltd.,9990,329
751060490,Innovative Telecommunications LLC,7312,413
1007950056,Rostelecom,8190,480
914710428,Rostelecom,10209,102
30404285,Rostelecom,9478,3420
751060490,Innovative Telecommunications LLC,7312,409
1008489773,Omskie kabelnye seti Ltd.,11047,1416
683180798,Svyaz-Energo Ltd.,10209,1376
719741527,Rostelecom,9399,2594
985984912,Rostelecom,7498,1440
970189023,Private Company Center for Development Information,7177,1378
934023737,LeaderTelecom Ltd.,9225,3136
956402667,Closed Joint Stock Company TransTeleCom,10243,151
970189023,Private Company Center for Development Information,7177,1790
880575492,Rostelecom,6705,2660
935997749,Intexcom Ltd.,11047,2760
654515634,OJSC Kostroma Municipal Telephone Network,11047,180
1006975212,"SerDi TeleCom, LTD",10209,180
1008774532,Igra-Service LLC,9562,2302
960174353,"New Telesystems - TV, Ltd.",9990,261
918030985,Base Ltd.,11047,2845
996383746,Teleos-1,9579,153
765375558,Rostelecom,10209,1375
657100274,Rostelecom,10209,1375
584861522,GigaLink Ltd.,9900,2285
830435308,Rostelecom,7312,408
1003027381,Rostelecom,7312,415
824262940,OOO SET,9714,795
976350228,SET OOO,9472,2862
1009102312,NetArt Group s.r.o.,11047,2970
1009698600,Omskie kabelnye seti Ltd.,10080,2381
990731744,Rostelecom,7312,413
610530416,STM Ltd.,9478,16
976735712,JSC ER-Telecom Holding,11047,2723
990731744,Rostelecom,7312,406
820692177,OJSC Kostroma Municipal Telephone Network,7498,1080
809918925,Rostelecom,11047,1179
633899783,Rostelecom,8769,2575
952675808,Rostelecom,9478,None
769822339,Rostelecom,10209,1365
871212715,JSC ER-Telecom Holding,9714,20
466364040,Closed Joint Stock Company TransTeleCom,7177,2650
924213910,Rostelecom,9714,None
673480123,JSC ER-Telecom Holding,11047,2858
868493602,Rostelecom,7498,1441
909128369,MTS PJSC,10277,605
930444259,OJSC Comcor,9478,3035
973367488,Enisey.net,8190,3
572921294,Teleseti Ltd,7498,1390
482574495,Rostelecom,7318,4605
815423541,OJSC Comcor,7498,1428
1006347914,Rostelecom,7498,573
1004694683,Closed Joint Stock Company SibTransTelecom,11047,2858
945589744,Yalta-TV KOM Ltd.,7498,1411
914710428,Rostelecom,10209,700
977408222,OOO RTK,10080,2380
830435308,Rostelecom,7312,411
693674663,OOO NI,7498,1431
759417444,Closed Joint Stock Company TransTeleCom,10552,716
996977236,ALFA TELECOM s.r.o.,7312,413
584505404,Irkutsk Business Net,9714,1254
759694992,PP Vinasterisk,9534,736
932052454,Rostelecom,10209,1380
639285105,ALFA TELECOM s.r.o.,10209,1376
482398505,Private Company Center for Development Information,10642,811
763564573,JSC ER-Telecom Holding,7177,2099
30404285,Rostelecom,9478,1
1008922235,CJSC TSI Service,9540,98
751060490,Innovative Telecommunications LLC,7312,416
998392657,JSC ER-Telecom Holding,11047,2
1009944356,Rostelecom,9990,271
992290795,PJSC MegaFon,7723,1557
1005165183,JSC ER-Telecom Holding,11047,6
793674493,Closed Joint Stock Company SibTransTelecom,7498,1431
916413061,Rostelecom,11047,2858
933926195,SET OOO,6744,None
969711863,"Yuzhniye Seti, LLC",7177,2691
784704273,Cifra1,9225,3226
985984912,Rostelecom,7498,1435
823476574,Rostelecom,9478,3016
919854158,OJSC Comcor,10856,2635
1008489773,Omskie kabelnye seti Ltd.,11047,118
1001382722,Rostelecom,8769,2575
714861870,"New Telesystems - TV, Ltd.",9399,2550
996383746,Teleos-1,9579,106
730957418,Closed Joint Stock Company TransTeleCom,7177,2400
904256447,Rostelecom,7498,1435
922106805,Svyaz-Energo Ltd.,11047,2700
882281224,Rostelecom,11047,362
1010048281,Closed Joint Stock Company TransTeleCom,7177,780
878885242,JST Information Technologies,7498,390
663291781,JSC ER-Telecom Holding,8769,2576
1007944069,Closed Joint Stock Company Radiotelephone,9804,None
1006346291,MTS PJSC,7312,412
349875802,Rostelecom,8274,1219
952675808,Rostelecom,9478,1145
998708731,JSC ER-Telecom Holding,10277,605
1009708179,IRBIS Telecommunications Ltd.,7312,411
880575492,Rostelecom,6705,1413
998135914,JSC ER-Telecom Holding,9984,307
1009543086,Rostelecom,7312,426
999397240,Rostelecom,7312,0
1008255542,MTS PJSC,7498,25
761586772,Rostelecom,9191,1500
690681864,Omskie kabelnye seti Ltd.,7498,None
786320700,GigaLink Ltd.,7312,466
1008573444,Rostelecom,7498,120
450243823,Rostelecom,7498,1383
1009708179,IRBIS Telecommunications Ltd.,7312,431
927876366,Rostelecom,9990,270
912998204,OJSC Comcor,7498,1406
544330808,Yalta-TV KOM Ltd.,7498,1361
801041030,Rostelecom,9562,1860
1007647075,Rostelecom,9225,None
1007337902,Petersburg Internet Network ltd.,9399,2494
877388007,Rostelecom,7498,1295
1005310935,JSC ER-Telecom Holding,7498,440
647415613,Rostelecom,7498,1296
1008444036,OJSC Kostroma Municipal Telephone Network,10209,12
1010001135,Internetstroiservis Ltd.,8589,1815
715957048,Rostelecom,9219,623
733032926,Rostelecom,9219,611
920431432,Rostelecom,9714,None
576756245,Rostelecom,10209,1380
1008255542,MTS PJSC,7498,1410
908513206,PJSC MegaFon,9675,1620
1005761281,OJSC Comcor,10682,180
814053100,CJSC TSI Service,7723,60
848916652,JSC ER-Telecom Holding,7768,55
994393562,Rostelecom,7498,1435
469247844,MTS PJSC,7498,1339
1001220407,JSC ER-Telecom Holding,7498,1328
226557209,Information and Communication Technologies LLC,9990,58
814313699,OJSC Comcor,7177,2440
633420829,Rostelecom,7498,1406
864299820,LLC trc Fiord,10856,None
969523989,PJSC MegaFon,7498,1296
751060490,Innovative Telecommunications LLC,7312,426
547441836,Severo-Zapad Ltd.,7312,402
835270886,Closed Joint Stock Company SibTransTelecom,11047,3127
584517951,Closed Joint Stock Company SibTransTelecom,10592,296
528005641,OJSC Comcor,7318,4095
969523989,PJSC MegaFon,7498,1301
936076089,Rostelecom,10845,2790
598515353,Sevtelecom,7498,1461
970189023,Private Company Center for Development Information,7177,1130
633420829,Rostelecom,7498,1391
1009603954,JSC ER-Telecom Holding,7312,426
867863355,Rostelecom,7498,1407
996977236,ALFA TELECOM s.r.o.,7312,1
1006668423,X-Trim Ltd.,9562,55
839996837,Closed Joint Stock Company TransTeleCom,7177,60
887719746,Netorn LLC,7498,1425
1004901984,Rostelecom,7498,1215
998627131,Rostelecom,9399,2600
817922296,Rostelecom,7318,3935
877388007,Rostelecom,7498,120
466364040,Closed Joint Stock Company TransTeleCom,7177,None
807717261,Favorite Ltd.,7498,647
1008444036,OJSC Kostroma Municipal Telephone Network,10209,716
955720566,Rostelecom,10035,1402
434539289,You Online,10209,480
986397342,Rostelecom,7312,180
814053100,CJSC TSI Service,8426,60
584666375,Rostelecom,9478,2494
789417985,Rostelecom,8994,2836
751060490,Innovative Telecommunications LLC,7312,431
1005310935,JSC ER-Telecom Holding,7498,25
955720566,Rostelecom,10035,45
1008365347,Krym Infostroy Ltd.,10845,35
927279845,PJSC MegaFon,9900,12
550840097,Rostelecom,7312,410
459987453,Favorite Ltd.,10209,1375
1009257633,Omskie kabelnye seti Ltd.,10192,2631
973047070,OJSC Comcor,9247,900
1006608571,OJSC Kostroma Municipal Telephone Network,9405,1140
1008979545,ReInfoCom Ltd.,9990,275
904526139,JSC ER-Telecom Holding,9562,1545
611968848,MTS PJSC,9444,2530
878885242,JST Information Technologies,7498,1385
1009154275,Rostelecom,10929,1336
590630038,OJSC Comcor,7768,None
933232773,JSC ER-Telecom Holding,10209,1375
610934382,Omskie kabelnye seti Ltd.,7312,416
547441836,Severo-Zapad Ltd.,10558,301
1009295704,"New Telesystems - TV, Ltd.",7312,240
955639363,JSC ER-Telecom Holding,7312,430
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,10243,143
835413726,Omskie kabelnye seti Ltd.,10209,1346
820369692,Metroset,7312,60
952649382,JSC ER-Telecom Holding,10209,None
834767596,"New Telesystems - TV, Ltd.",7318,35
570488584,JSC ER-Telecom Holding,10243,207
1001220407,JSC ER-Telecom Holding,7498,1396
1004901984,Rostelecom,7498,1441
949289186,Rostelecom,7177,2648
905194894,JSC ER-Telecom Holding,10631,255
672501726,Rostelecom,7177,2635
568128075,Rostelecom,7177,2666
969523989,PJSC MegaFon,7498,1306
828579668,Home Computer Networks ltd.,7312,430
924253809,Closed Joint Stock Company SibTransTelecom,9399,280
955639363,JSC ER-Telecom Holding,9990,299
687941913,Rostelecom,7498,60
1007676482,Rostelecom,9247,5075
996383746,Teleos-1,9579,106
1009277224,PJSC MegaFon,7498,1381
878011340,Rostelecom,10963,50
932052454,Rostelecom,9990,225
930444259,OJSC Comcor,9478,3127
985984912,Rostelecom,7498,1415
952328678,Irkutsk Business Net,10794,2689
830435308,Rostelecom,7312,430
965969932,JSC ER-Telecom Holding,7177,2691
571089431,Rostelecom,7498,60
993286806,Closed Joint Stock Company SibTransTelecom,10929,1336
994397892,PJSC MegaFon,10209,1380
464398655,Rostelecom,7498,1260
687941913,Rostelecom,7498,1431
605733715,Teleos-1,9478,3100
1005310935,JSC ER-Telecom Holding,7498,1295
969523989,PJSC MegaFon,7498,1281
680554586,Rostelecom,9900,6
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,9990,277
884264622,JSC ER-Telecom Holding,7498,None
946610228,Irkutsk Business Net,7498,1371
841961034,Rostelecom,7318,1299
891696504,Home Computer Networks ltd.,9478,3165
680554586,Rostelecom,9900,825
1008979545,ReInfoCom Ltd.,9990,266
1008618470,JSC ER-Telecom Holding,10929,540
608377892,Rostelecom,7312,397
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,10243,200
903116801,Intexcom Ltd.,7498,1175
672951228,CJSC TSI Service,9900,2830
637156119,Rostelecom,9247,None
822695561,Rostelecom,7312,430
824872771,Cjsc Fannet Telecom,7498,1440
947835229,JSC ER-Telecom Holding,9478,480
601867924,Rostelecom,7498,1436
601867924,Rostelecom,7498,1451
868493602,Rostelecom,7498,720
584505404,Irkutsk Business Net,9714,1194
953563649,Rostelecom,10209,161
761196988,Omskie kabelnye seti Ltd.,7312,431
653894652,Rostelecom,7498,285
433404089,Cifra1,11047,2775
946610228,Irkutsk Business Net,7498,1
821453980,GigaLink Ltd.,7312,433
1010450812,PJSC MegaFon,9990,271
1010441946,Rostelecom,9225,5652
707326490,JSC ER-Telecom Holding,9900,2800
807217229,JSC ER-Telecom Holding,9562,2075
801041030,Rostelecom,9562,1003
946610228,Irkutsk Business Net,7498,1426
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,9990,265
1006745352,Netorn LLC,9478,None
985984912,Rostelecom,7498,840
744582534,"New Telesystems - TV, Ltd.",7498,900
783577123,Teleos-1,9225,3051
1009437398,OJSC Kostroma Municipal Telephone Network,7312,60
761196988,Omskie kabelnye seti Ltd.,7312,401
1009233953,Closed Joint Stock Company SibTransTelecom,9990,266
878011340,Rostelecom,10963,None
873456321,JSC ER-Telecom Holding,9990,40
1008150690,Rostelecom,10552,20
967421870,PJSC MegaFon,9990,278
893638237,JSC ER-Telecom Holding,7312,415
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,9990,332
571089431,Rostelecom,7498,1344
935496725,JSC ER-Telecom Holding,7177,None
687941913,Rostelecom,7498,1415
1009401507,Omskie kabelnye seti Ltd.,9990,225
475794255,Rostelecom,10929,1336
969523989,PJSC MegaFon,7498,1291
571089431,Rostelecom,7498,1287
547441836,Severo-Zapad Ltd.,10558,301
474310981,Ltd Maxima,10547,30
538947016,Rostelecom,7318,16
677436117,Rostelecom,7498,1205
1001616961,Omskie kabelnye seti Ltd.,7318,None
919256165,Rostelecom,9247,3080
608377892,Rostelecom,7312,411
924027440,Rostelecom,9399,2591
1008729274,Rostelecom,8769,1320
871488599,MTS PJSC,7498,1450
675102566,Rostelecom,10552,711
727088188,"National Telecom, CJSC",7498,720
878011340,Rostelecom,10963,2465
956402667,Closed Joint Stock Company TransTeleCom,10367,361
964291447,Freedom Ltd.,9399,87
866625188,Igra-Service LLC,9219,None
1009086453,NetArt Group s.r.o.,11047,2846
955897426,Sistemy Svyazi Ltd.,9534,755
955840230,Krym Infostroy Ltd.,10592,300
454365454,Rostelecom,7498,1433
450243823,Rostelecom,7498,1239
966227467,Noginskaya telecommunicacionnaya companiya Ltd,7177,2679
960174353,"New Telesystems - TV, Ltd.",9990,284
433404089,Cifra1,11047,2840
547441836,Severo-Zapad Ltd.,7312,430
767633329,Rostelecom,7312,414
1009603954,JSC ER-Telecom Holding,7312,426
976735712,JSC ER-Telecom Holding,11047,2632
831517398,Intercon JSC,9225,3130
621452554,JSC ER-Telecom Holding,11047,2100
880575492,Rostelecom,6705,2700
940545894,Rostelecom,7177,825
871113106,Rostelecom,7498,1247
955840230,Krym Infostroy Ltd.,10592,1
485088194,Rostelecom,7498,1415
587984741,Rostelecom,7498,1260
633420829,Rostelecom,7498,840
797294167,Limited liability company Kursktelecom,11047,2876
466364040,Closed Joint Stock Company TransTeleCom,7177,2690
466364040,Closed Joint Stock Company TransTeleCom,7177,2687
628989902,Closed Joint Stock Company SibTransTelecom,10209,1380
959532364,X-Trim Ltd.,7177,2600
441502128,Rostelecom,10828,5236
958720920,Closed Joint Stock Company TransTeleCom,10209,1376
881478292,JSC ER-Telecom Holding,11047,591
775810951,Rostelecom,7796,575
626949428,Freedom Ltd.,10209,1376
1008456070,JSC ER-Telecom Holding,7312,60
824872771,Cjsc Fannet Telecom,7498,2120
940216419,JSC ER-Telecom Holding,11047,2858
771350627,Rostelecom,10395,None
789183440,Rostelecom,10367,361
533381088,X-Trim Ltd.,7312,409
747319536,Rostelecom,7498,1436
849477965,Omskie kabelnye seti Ltd.,9900,1709
894206492,Closed Joint Stock Company SibTransTelecom,11047,4
823476574,Rostelecom,9478,1543
955897426,Sistemy Svyazi Ltd.,9534,755
826479160,VimpelCom,7498,1451
963901887,Closed Joint Stock Company Radiotelephone,11047,2113
978134902,GigaLink Ltd.,10277,606
633082886,Astra-mir Ltd.,9219,620
1009707541,MTS PJSC,10277,645
1009107075,Closed Joint Stock Company SibTransTelecom,9478,2160
434539289,You Online,10209,2022
977642836,Rostelecom,7177,2770
568128075,Rostelecom,7177,1320
741863091,OOO Avtotransport Trejding Jekspedicija Logistika,7177,339
713292729,INTERCOMTEL Limited Company,11047,2858
872914167,Rostelecom,7177,2520
808150831,Closed Joint Stock Company SibTransTelecom,11047,2858
608377892,Rostelecom,7312,352
830435308,Rostelecom,7312,415
547441836,Severo-Zapad Ltd.,10558,301
597718058,PJSC MegaFon,11047,2853
436318189,Rostelecom,10209,None
869217094,Rostelecom,9478,740
805968341,Rostelecom,10603,None
633899783,Rostelecom,8769,2560
848705059,Rostelecom,7498,1355
937660978,Rostelecom,10277,None
554483380,PJSC MegaFon,7312,396
757927738,Rostelecom,9478,86
772855947,ALFA TELECOM s.r.o.,10209,1376
871113106,Rostelecom,7498,1248
1008510355,Rostelecom,10209,16
931090329,JSC ER-Telecom Holding,11047,None
932219534,JSC ER-Telecom Holding,10209,660
952675808,Rostelecom,9478,20
997749562,"SerDi TeleCom, LTD",9900,2760
771350627,Rostelecom,10395,920
955840230,Krym Infostroy Ltd.,10592,300
955840230,Krym Infostroy Ltd.,10592,300
935732232,JSC ER-Telecom Holding,10277,30
547441836,Severo-Zapad Ltd.,10558,301
880575492,Rostelecom,9967,2975
924253809,Closed Joint Stock Company SibTransTelecom,9399,2751
584505404,Irkutsk Business Net,9714,1274
932052454,Rostelecom,10209,1379
761196988,Omskie kabelnye seti Ltd.,7312,409
960375570,Rostelecom,9962,1420
976109669,ALFA TELECOM s.r.o.,7498,1512
1007956686,Internet67,7312,410
969150944,NetArt Group s.r.o.,7312,406
930444259,OJSC Comcor,9478,2965
908199579,Closed Joint Stock Company SibTransTelecom,10243,142
960455493,OOO Avtotransport Trejding Jekspedicija Logistika,10243,156
687941913,Rostelecom,7498,1517
764155417,Rostelecom,10209,300
943975553,Rostelecom,11047,2858
895804195,JSC ER-Telecom Holding,11047,2882
550840097,Rostelecom,7312,445
976766219,PJSC MegaFon,7498,1442
1006347914,Rostelecom,7498,1426
866573881,Krym Infostroy Ltd.,995,None
835270886,Closed Joint Stock Company SibTransTelecom,11047,2877
1009047253,Closed Joint Stock Company TransTeleCom,10277,34
572921294,Teleseti Ltd,7498,1420
882417250,JSC ER-Telecom Holding,10035,2951
966227467,Noginskaya telecommunicacionnaya companiya Ltd,7177,2340
614408607,Rostelecom,11047,2858
1009093997,Rostelecom,9472,2160
626949428,Freedom Ltd.,10209,1376
986948139,Rostelecom,10209,778
860514364,Rostelecom,10209,1376
912802213,JSC ER-Telecom Holding,7498,1369
494885163,Rostelecom,10839,2685
1006346291,MTS PJSC,7312,415
1009508813,Rostelecom,8572,40
584517951,Closed Joint Stock Company SibTransTelecom,10592,296
1009437398,OJSC Kostroma Municipal Telephone Network,7312,415
956131824,Omskie kabelnye seti Ltd.,11047,2652
685980199,Severo-Zapad Ltd.,8274,915
1007956686,Internet67,7312,412
567852223,Rostelecom,7177,6
1004527883,Rostelecom,7498,1410
1009365567,Rostelecom,8769,2399
1008058588,Rostelecom,7498,23
951303673,Rostelecom,9219,614
582028707,ALFA TELECOM s.r.o.,10682,2949
868823539,JSC ER-Telecom Holding,7177,2655
976109669,ALFA TELECOM s.r.o.,7498,1458
601867924,Rostelecom,7498,240
993286806,Closed Joint Stock Company SibTransTelecom,10929,1336
871113106,Rostelecom,7498,384
1008255542,MTS PJSC,7498,1465
436177919,Federal State Educational Institution of Higher Pr,7498,1380
899157027,Teleos-1,9540,2535
761196988,Omskie kabelnye seti Ltd.,7312,413
941925486,Rostelecom,7498,1430
616028258,Closed Joint Stock Company TransTeleCom,9585,600
919256165,Rostelecom,9247,4
653894652,Rostelecom,7498,300
839996837,Closed Joint Stock Company TransTeleCom,7177,2495
924213910,Rostelecom,9714,None
741562342,Rostelecom,10586,20
854645307,Rostelecom,9247,None
952888446,JSC ER-Telecom Holding,10080,2716
945589744,Yalta-TV KOM Ltd.,7498,240
867341947,Igra-Service LLC,10209,1240
1010048281,Closed Joint Stock Company TransTeleCom,7177,2640
1009222762,Rostelecom,7177,40
882281224,Rostelecom,11047,496
1004857986,JSC ER-Telecom Holding,9900,2880
851234609,Rostelecom,11047,420
867341947,Igra-Service LLC,10209,175
1009603954,JSC ER-Telecom Holding,7312,431
762011373,JSC ER-Telecom Holding,11047,2781
877512029,Rostelecom,7498,1445
840059261,Rostelecom,9534,9
979778626,Rostelecom,9900,360
996006734,Rostelecom,9714,1140
547441836,Severo-Zapad Ltd.,7312,430
1008729274,Rostelecom,8769,2576
960174353,"New Telesystems - TV, Ltd.",9990,330
482177025,Closed Joint Stock Company SibTransTelecom,7498,1415
683180798,Svyaz-Energo Ltd.,10209,2
900287587,SET OOO,10209,1376
1008079506,Rostelecom,7312,422
991368770,Rostelecom,7498,1440
717332491,Petersburg Internet Network ltd.,10209,None
956131824,Omskie kabelnye seti Ltd.,11047,2712
584517951,Closed Joint Stock Company SibTransTelecom,10592,None
573856731,Rostelecom,11047,2537
848436038,Rostelecom,10682,3087
904526139,JSC ER-Telecom Holding,9562,2486
614408607,Rostelecom,11047,2849
966227467,Noginskaya telecommunicacionnaya companiya Ltd,7177,2770
991368770,Rostelecom,7498,1435
1009771414,Telecom Center LLC,10243,4
829780868,TDV Teleradio company Yalta,8769,None
1009770894,POIG Ltd.,7177,2510
824872771,Cjsc Fannet Telecom,7498,20
800336343,Rostelecom,7768,2695
929263777,Rostelecom,8471,351
1004972170,JSC ER-Telecom Holding,7498,1180
815423541,OJSC Comcor,7498,1471
673480123,JSC ER-Telecom Holding,11047,1890
1009721261,Rostelecom,8156,1355
919854158,OJSC Comcor,10856,2670
1009603954,JSC ER-Telecom Holding,7312,416
1004857986,JSC ER-Telecom Holding,9900,2340
547441836,Severo-Zapad Ltd.,7312,420
1008209013,JSC Vyksa Steel Works,11047,2846
861053267,Rostelecom,10209,1365
685393958,Rostelecom,11047,180
998392657,JSC ER-Telecom Holding,11047,1124
872914167,Rostelecom,7177,2660
976735712,JSC ER-Telecom Holding,11047,2658
